Date,Valuation Index
Nov-88,-0.165355153
Nov-88,-0.16671691
Nov-88,-0.166259962
Nov-88,-0.173867436
Nov-88,-0.173347557
Nov-88,-0.170930393
Nov-88,-0.171912277
Nov-88,-0.170735625
Nov-88,-0.167971681
Nov-88,-0.16812508
Nov-88,-0.170392787
Nov-88,-0.169425334
Nov-88,-0.16588967
Nov-88,-0.161263439
Dec-88,-0.16251787
Dec-88,-0.163360742
Dec-88,-0.159517973
Dec-88,-0.155925543
Dec-88,-0.154928186
Dec-88,-0.157582769
Dec-88,-0.15702937
Dec-88,-0.158408564
Dec-88,-0.158989166
Dec-88,-0.160771414
Dec-88,-0.162512093
Dec-88,-0.159283616
Dec-88,-0.156486068
Dec-88,-0.158303749
Dec-88,-0.158407768
Dec-88,-0.158920928
Dec-88,-0.157118419
Dec-88,-0.157586845
Dec-88,-0.159288865
Dec-88,-0.15870691
Dec-88,-0.155482124
Dec-88,-0.156959992
Jan-89,-0.157431836
Jan-89,-0.161250621
Jan-89,-0.155059843
Jan-89,-0.15375295
Jan-89,-0.152348932
Jan-89,-0.152101202
Jan-89,-0.153218722
Jan-89,-0.151116438
Jan-89,-0.149396545
Jan-89,-0.148592933
Jan-89,-0.148660269
Jan-89,-0.149795496
Jan-89,-0.145109194
Jan-89,-0.144195781
Jan-89,-0.144382512
Jan-89,-0.147956185
Jan-89,-0.142617577
Jan-89,-0.141664054
Jan-89,-0.137748989
Jan-89,-0.134146065
Jan-89,-0.132874928
Jan-89,-0.129192308
Feb-89,-0.12942475
Feb-89,-0.129319793
Feb-89,-0.128888671
Feb-89,-0.130199573
Feb-89,-0.124853828
Feb-89,-0.126075867
Feb-89,-0.130764111
Feb-89,-0.136773271
Feb-89,-0.13735155
Feb-89,-0.138061008
Feb-89,-0.134398044
Feb-89,-0.133412134
Feb-89,-0.130599764
Feb-89,-0.131092945
Feb-89,-0.132562346
Feb-89,-0.140124251
Feb-89,-0.138699261
Feb-89,-0.146004601
Feb-89,-0.145987795
Feb-89,-0.144614357
Mar-89,-0.146819755
Mar-89,-0.142310331
Mar-89,-0.140316061
Mar-89,-0.135649321
Mar-89,-0.136727846
Mar-89,-0.136363528
Mar-89,-0.136730455
Mar-89,-0.138491706
Mar-89,-0.135568042
Mar-89,-0.136105702
Mar-89,-0.134024576
Mar-89,-0.129892934
Mar-89,-0.140636132
Mar-89,-0.145996833
Mar-89,-0.1440798
Mar-89,-0.145363617
Mar-89,-0.147756168
Mar-89,-0.147916913
Mar-89,-0.146359938
Mar-89,-0.144797497
Mar-89,-0.143619557
Mar-89,-0.143149768
Mar-89,-0.139250031
Apr-89,-0.137573141
Apr-89,-0.138889929
Apr-89,-0.137468043
Apr-89,-0.138872946
Apr-89,-0.136187039
Apr-89,-0.136409146
Apr-89,-0.134092476
Apr-89,-0.133254951
Apr-89,-0.137060793
Apr-89,-0.130164756
Apr-89,-0.130136694
Apr-89,-0.123972364
Apr-89,-0.122372281
Apr-89,-0.123434416
Apr-89,-0.118743546
Apr-89,-0.120482271
Apr-89,-0.123165893
Apr-89,-0.122659165
Apr-89,-0.118697669
Apr-89,-0.118463775
May-89,-0.119524969
May-89,-0.120750974
May-89,-0.120729178
May-89,-0.121111748
May-89,-0.121203151
May-89,-0.124208394
May-89,-0.125730023
May-89,-0.124835241
May-89,-0.123253571
May-89,-0.113477045
May-89,-0.110817483
May-89,-0.111633603
May-89,-0.108258967
May-89,-0.107215278
May-89,-0.102551185
May-89,-0.102242895
May-89,-0.107155807
May-89,-0.106108443
May-89,-0.105823852
May-89,-0.10200411
May-89,-0.102462667
May-89,-0.10600316
May-89,-0.103813854
Jun-89,-0.1014825
Jun-89,-0.095895087
Jun-89,-0.101242758
Jun-89,-0.098419925
Jun-89,-0.094380987
Jun-89,-0.093496899
Jun-89,-0.093890646
Jun-89,-0.09506583
Jun-89,-0.098997805
Jun-89,-0.099454424
Jun-89,-0.105449386
Jun-89,-0.10412296
Jun-89,-0.10435818
Jun-89,-0.10543116
Jun-89,-0.106498411
Jun-89,-0.104088078
Jun-89,-0.09624337
Jun-89,-0.098656625
Jun-89,-0.095763338
Jun-89,-0.09984577
Jun-89,-0.109522541
Jun-89,-0.112929094
Jul-89,-0.111631988
Jul-89,-0.111761026
Jul-89,-0.109894636
Jul-89,-0.108106967
Jul-89,-0.102836132
Jul-89,-0.100130315
Jul-89,-0.097544102
Jul-89,-0.095724805
Jul-89,-0.095092265
Jul-89,-0.093066584
Jul-89,-0.09232696
Jul-89,-0.093720547
Jul-89,-0.087466914
Jul-89,-0.090686829
Jul-89,-0.088143697
Jul-89,-0.092351191
Jul-89,-0.092037489
Jul-89,-0.086164621
Jul-89,-0.08016628
Jul-89,-0.079923734
Jul-89,-0.074416219
Aug-89,-0.077584666
Aug-89,-0.076485686
Aug-89,-0.075114952
Aug-89,-0.076318928
Aug-89,-0.069249913
Aug-89,-0.068819143
Aug-89,-0.071682784
Aug-89,-0.069439036
Aug-89,-0.074338351
Aug-89,-0.077517
Aug-89,-0.075702834
Aug-89,-0.074243724
Aug-89,-0.076455999
Aug-89,-0.07447019
Aug-89,-0.082563652
Aug-89,-0.082269529
Aug-89,-0.077436216
Aug-89,-0.067500542
Aug-89,-0.068755121
Aug-89,-0.067137862
Aug-89,-0.069968582
Aug-89,-0.068638953
Aug-89,-0.067438199
Sep-89,-0.064529919
Sep-89,-0.064940652
Sep-89,-0.066271095
Sep-89,-0.071089871
Sep-89,-0.072290687
Sep-89,-0.071714835
Sep-89,-0.074122517
Sep-89,-0.072270339
Sep-89,-0.07645975
Sep-89,-0.080767215
Sep-89,-0.079636262
Sep-89,-0.078177095
Sep-89,-0.078306693
Sep-89,-0.078495901
Sep-89,-0.079163741
Sep-89,-0.077536628
Sep-89,-0.081856031
Sep-89,-0.081392934
Sep-89,-0.080458811
Sep-89,-0.075407486
Sep-89,-0.073872287
Oct-89,-0.071333286
Oct-89,-0.065696731
Oct-89,-0.062452
Oct-89,-0.06213038
Oct-89,-0.059262873
Oct-89,-0.057963595
Oct-89,-0.059164375
Oct-89,-0.062663045
Oct-89,-0.064950891
Oct-89,-0.098199019
Oct-89,-0.088238172
Oct-89,-0.090990889
Oct-89,-0.089752986
Oct-89,-0.081063703
Oct-89,-0.081326313
Oct-89,-0.085403293
Oct-89,-0.088764092
Oct-89,-0.089958536
Oct-89,-0.097121841
Oct-89,-0.102235464
Oct-89,-0.103178992
Oct-89,-0.095629886
Nov-89,-0.094035624
Nov-89,-0.097673696
Nov-89,-0.098840154
Nov-89,-0.10660872
Nov-89,-0.104189342
Nov-89,-0.09898681
Nov-89,-0.100722808
Nov-89,-0.097385782
Nov-89,-0.096842987
Nov-89,-0.0989985
Nov-89,-0.095795813
Nov-89,-0.096056646
Nov-89,-0.094451121
Nov-89,-0.097984574
Nov-89,-0.098239905
Nov-89,-0.095213764
Nov-89,-0.095310861
Nov-89,-0.092355285
Nov-89,-0.090384279
Nov-89,-0.089849992
Nov-89,-0.093057986
Nov-89,-0.090306338
Dec-89,-0.084130535
Dec-89,-0.083376154
Dec-89,-0.085760183
Dec-89,-0.086583566
Dec-89,-0.088001598
Dec-89,-0.086864773
Dec-89,-0.088240037
Dec-89,-0.084428419
Dec-89,-0.083388169
Dec-89,-0.086640937
Dec-89,-0.088504573
Dec-89,-0.09883096
Dec-89,-0.1013563
Dec-89,-0.100834545
Dec-89,-0.097773733
Dec-89,-0.093463178
Dec-89,-0.093755323
Dec-89,-0.094337017
Dec-89,-0.091346424
Dec-89,-0.088863223
Dec-89,-0.084068951
Jan-90,-0.084449745
Jan-90,-0.076066733
Jan-90,-0.076528542
Jan-90,-0.080701368
Jan-90,-0.085459697
Jan-90,-0.084502923
Jan-90,-0.090244489
Jan-90,-0.094837489
Jan-90,-0.093581143
Jan-90,-0.107110241
Jan-90,-0.112604305
Jan-90,-0.108400342
Jan-90,-0.112447579
Jan-90,-0.112319254
Jan-90,-0.11083701
Jan-90,-0.124153664
Jan-90,-0.123745126
Jan-90,-0.128294452
Jan-90,-0.133146869
Jan-90,-0.135167651
Jan-90,-0.137782077
Jan-90,-0.142635171
Jan-90,-0.13414174
Feb-90,-0.133780342
Feb-90,-0.129931979
Feb-90,-0.128369059
Feb-90,-0.131153095
Feb-90,-0.125886858
Feb-90,-0.126293268
Feb-90,-0.125261318
Feb-90,-0.130958338
Feb-90,-0.130398538
Feb-90,-0.129500969
Feb-90,-0.12521691
Feb-90,-0.127909707
Feb-90,-0.128431548
Feb-90,-0.135633357
Feb-90,-0.137073338
Feb-90,-0.139062504
Feb-90,-0.14231284
Feb-90,-0.137921761
Feb-90,-0.135424559
Feb-90,-0.132470238
Mar-90,-0.130972587
Mar-90,-0.126588281
Mar-90,-0.129245168
Mar-90,-0.123723166
Mar-90,-0.124820375
Mar-90,-0.120213805
Mar-90,-0.123178512
Mar-90,-0.122781786
Mar-90,-0.126455886
Mar-90,-0.125379302
Mar-90,-0.123822719
Mar-90,-0.119026414
Mar-90,-0.117568715
Mar-90,-0.120392263
Mar-90,-0.12303922
Mar-90,-0.12937159
Mar-90,-0.127552144
Mar-90,-0.127346129
Mar-90,-0.122713571
Mar-90,-0.122697228
Mar-90,-0.124464241
Mar-90,-0.125378071
Apr-90,-0.128352852
Apr-90,-0.121355704
Apr-90,-0.124906187
Apr-90,-0.125775542
Apr-90,-0.127229763
Apr-90,-0.126358542
Apr-90,-0.125652547
Apr-90,-0.125772095
Apr-90,-0.122314769
Apr-90,-0.122441625
Apr-90,-0.122327658
Apr-90,-0.12257136
Apr-90,-0.128294651
Apr-90,-0.132438734
Apr-90,-0.137373546
Apr-90,-0.144403264
Apr-90,-0.14567511
Apr-90,-0.143464868
Apr-90,-0.14254197
Apr-90,-0.14791293
Apr-90,-0.146423188
May-90,-0.144331609
May-90,-0.141169791
May-90,-0.139540791
May-90,-0.135718813
May-90,-0.132999722
May-90,-0.131236689
May-90,-0.13017446
May-90,-0.128635154
May-90,-0.117139294
May-90,-0.113574176
May-90,-0.114327995
May-90,-0.114513603
May-90,-0.113590311
May-90,-0.113024542
May-90,-0.108093168
May-90,-0.107037009
May-90,-0.106078855
May-90,-0.106834704
May-90,-0.111719028
May-90,-0.112105293
May-90,-0.104634422
May-90,-0.1042295
May-90,-0.103801188
Jun-90,-0.100654393
Jun-90,-0.095081829
Jun-90,-0.096058406
Jun-90,-0.097960377
Jun-90,-0.100483281
Jun-90,-0.106711999
Jun-90,-0.103384261
Jun-90,-0.097292531
Jun-90,-0.098655419
Jun-90,-0.101581712
Jun-90,-0.102082936
Jun-90,-0.111079703
Jun-90,-0.109542184
Jun-90,-0.109031086
Jun-90,-0.107583247
Jun-90,-0.113879823
Jun-90,-0.118873621
Jun-90,-0.119704877
Jun-90,-0.116322823
Jun-90,-0.112635457
Jun-90,-0.111602543
Jul-90,-0.110047821
Jul-90,-0.109194516
Jul-90,-0.109291698
Jul-90,-0.115449802
Jul-90,-0.111956676
Jul-90,-0.110907954
Jul-90,-0.114509654
Jul-90,-0.107957163
Jul-90,-0.102221797
Jul-90,-0.09940448
Jul-90,-0.09758179
Jul-90,-0.099967653
Jul-90,-0.104900942
Jul-90,-0.104390519
Jul-90,-0.10942097
Jul-90,-0.119960903
Jul-90,-0.119921846
Jul-90,-0.118118059
Jul-90,-0.119678522
Jul-90,-0.123103242
Jul-90,-0.122005846
Jul-90,-0.12140773
Aug-90,-0.122599964
Aug-90,-0.128790075
Aug-90,-0.139984914
Aug-90,-0.156188169
Aug-90,-0.155847287
Aug-90,-0.151324989
Aug-90,-0.148345667
Aug-90,-0.154143352
Aug-90,-0.150942424
Aug-90,-0.149525981
Aug-90,-0.148511365
Aug-90,-0.159436753
Aug-90,-0.16756315
Aug-90,-0.168162555
Aug-90,-0.178677678
Aug-90,-0.186383623
Aug-90,-0.20230375
Aug-90,-0.196306049
Aug-90,-0.181185786
Aug-90,-0.18064207
Aug-90,-0.177527918
Aug-90,-0.184011852
Aug-90,-0.179405887
Sep-90,-0.179677202
Sep-90,-0.179425094
Sep-90,-0.177319212
Sep-90,-0.182535274
Sep-90,-0.178905195
Sep-90,-0.180929951
Sep-90,-0.182181772
Sep-90,-0.180281532
Sep-90,-0.185889159
Sep-90,-0.188811269
Sep-90,-0.18804038
Sep-90,-0.187892584
Sep-90,-0.190301729
Sep-90,-0.198185613
Sep-90,-0.199079368
Sep-90,-0.209692055
Sep-90,-0.205430469
Sep-90,-0.210323384
Sep-90,-0.217222737
Sep-90,-0.210843371
Oct-90,-0.198545944
Oct-90,-0.197096088
Oct-90,-0.202156073
Oct-90,-0.201567028
Oct-90,-0.203759449
Oct-90,-0.201612451
Oct-90,-0.213370558
Oct-90,-0.220590735
Oct-90,-0.229152971
Oct-90,-0.223480152
Oct-90,-0.219877213
Oct-90,-0.22587374
Oct-90,-0.226200535
Oct-90,-0.216385167
Oct-90,-0.207437165
Oct-90,-0.20458488
Oct-90,-0.206442653
Oct-90,-0.206195254
Oct-90,-0.20910985
Oct-90,-0.216968305
Oct-90,-0.221525402
Oct-90,-0.219836421
Oct-90,-0.21961735
Nov-90,-0.215847795
Nov-90,-0.208842869
Nov-90,-0.204513486
Nov-90,-0.207677322
Nov-90,-0.215269667
Nov-90,-0.21383928
Nov-90,-0.205297316
Nov-90,-0.196668199
Nov-90,-0.197802835
Nov-90,-0.193589437
Nov-90,-0.197938244
Nov-90,-0.197966125
Nov-90,-0.195660178
Nov-90,-0.200862206
Nov-90,-0.200241263
Nov-90,-0.200275804
Nov-90,-0.201171629
Nov-90,-0.200291158
Nov-90,-0.197243853
Nov-90,-0.196757243
Nov-90,-0.19832523
Nov-90,-0.190615876
Dec-90,-0.187759932
Dec-90,-0.184357065
Dec-90,-0.178142539
Dec-90,-0.178737823
Dec-90,-0.180496615
Dec-90,-0.179392866
Dec-90,-0.182907853
Dec-90,-0.177738532
Dec-90,-0.178269116
Dec-90,-0.182096266
Dec-90,-0.184086617
Dec-90,-0.178814041
Dec-90,-0.177794238
Dec-90,-0.177954677
Dec-90,-0.176182849
Dec-90,-0.178478595
Dec-90,-0.178512879
Dec-90,-0.177001592
Dec-90,-0.180160236
Dec-90,-0.17968487
Dec-90,-0.177348906
Jan-91,-0.17741878
Jan-91,-0.182764188
Jan-91,-0.188950564
Jan-91,-0.190332693
Jan-91,-0.198977159
Jan-91,-0.200519376
Jan-91,-0.204988504
Jan-91,-0.200890423
Jan-91,-0.19998835
Jan-91,-0.20524202
Jan-91,-0.203858887
Jan-91,-0.199425626
Jan-91,-0.182563533
Jan-91,-0.177578103
Jan-91,-0.178958484
Jan-91,-0.181528717
Jan-91,-0.178633901
Jan-91,-0.171467017
Jan-91,-0.169053897
Jan-91,-0.168739696
Jan-91,-0.168443844
Jan-91,-0.16052766
Jan-91,-0.155651755
Feb-91,-0.155240734
Feb-91,-0.147140383
Feb-91,-0.142150729
Feb-91,-0.131954809
Feb-91,-0.133927469
Feb-91,-0.130365681
Feb-91,-0.117673899
Feb-91,-0.121243304
Feb-91,-0.116173065
Feb-91,-0.12228559
Feb-91,-0.116172748
Feb-91,-0.11639333
Feb-91,-0.115854355
Feb-91,-0.121577469
Feb-91,-0.121622558
Feb-91,-0.120644788
Feb-91,-0.118514789
Feb-91,-0.124851355
Feb-91,-0.118132137
Feb-91,-0.118018618
Mar-91,-0.113279301
Mar-91,-0.113520334
Mar-91,-0.102267073
Mar-91,-0.102624278
Mar-91,-0.102931833
Mar-91,-0.10390252
Mar-91,-0.107680369
Mar-91,-0.112789006
Mar-91,-0.106958892
Mar-91,-0.107606674
Mar-91,-0.108651132
Mar-91,-0.111063191
Mar-91,-0.117893385
Mar-91,-0.116051504
Mar-91,-0.117552896
Mar-91,-0.116725852
Mar-91,-0.11329205
Mar-91,-0.103952493
Mar-91,-0.104040037
Mar-91,-0.103750956
Mar-91,-0.103825301
Apr-91,-0.109308558
Apr-91,-0.097962687
Apr-91,-0.097404966
Apr-91,-0.096104722
Apr-91,-0.101206219
Apr-91,-0.097776506
Apr-91,-0.104695291
Apr-91,-0.105781292
Apr-91,-0.099042425
Apr-91,-0.095132744
Apr-91,-0.094684299
Apr-91,-0.086379518
Apr-91,-0.081915118
Apr-91,-0.084635592
Apr-91,-0.090742186
Apr-91,-0.096817459
Apr-91,-0.096137204
Apr-91,-0.094925782
Apr-91,-0.099329077
Apr-91,-0.100379068
Apr-91,-0.108411293
Apr-91,-0.107307721
May-91,-0.100718868
May-91,-0.099607076
May-91,-0.099182388
May-91,-0.100758324
May-91,-0.104431824
May-91,-0.103186064
May-91,-0.096752592
May-91,-0.106388573
May-91,-0.105763588
May-91,-0.1132765
May-91,-0.118822649
May-91,-0.114189279
May-91,-0.114045544
May-91,-0.115176188
May-91,-0.11094695
May-91,-0.109565743
May-91,-0.110559564
May-91,-0.107043792
May-91,-0.107447197
May-91,-0.101368534
May-91,-0.099841717
May-91,-0.094090157
May-91,-0.089975998
Jun-91,-0.09202901
Jun-91,-0.092345752
Jun-91,-0.095607297
Jun-91,-0.097755096
Jun-91,-0.103744709
Jun-91,-0.105542846
Jun-91,-0.102964198
Jun-91,-0.109503347
Jun-91,-0.108625634
Jun-91,-0.102576812
Jun-91,-0.105298915
Jun-91,-0.107477265
Jun-91,-0.113124804
Jun-91,-0.113180226
Jun-91,-0.110935657
Jun-91,-0.121212733
Jun-91,-0.122793338
Jun-91,-0.122208859
Jun-91,-0.118426243
Jun-91,-0.122116801
Jul-91,-0.113837412
Jul-91,-0.114397081
Jul-91,-0.119845953
Jul-91,-0.119962222
Jul-91,-0.11905858
Jul-91,-0.114432156
Jul-91,-0.116090404
Jul-91,-0.115682141
Jul-91,-0.113921712
Jul-91,-0.109122757
Jul-91,-0.106007605
Jul-91,-0.107041854
Jul-91,-0.107314163
Jul-91,-0.102026335
Jul-91,-0.103253976
Jul-91,-0.105797361
Jul-91,-0.111074425
Jul-91,-0.113059538
Jul-91,-0.110105679
Jul-91,-0.109945958
Jul-91,-0.107281378
Jul-91,-0.102186973
Jul-91,-0.099964865
Aug-91,-0.100552328
Aug-91,-0.100223987
Aug-91,-0.103529411
Aug-91,-0.096882084
Aug-91,-0.096536731
Aug-91,-0.097606825
Aug-91,-0.10035735
Aug-91,-0.099456809
Aug-91,-0.096913848
Aug-91,-0.095829484
Aug-91,-0.096614085
Aug-91,-0.101408712
Aug-91,-0.115891876
Aug-91,-0.111957157
Aug-91,-0.096099383
Aug-91,-0.094948546
Aug-91,-0.09108446
Aug-91,-0.091726498
Aug-91,-0.092751337
Aug-91,-0.087552866
Aug-91,-0.087804486
Aug-91,-0.089136293
Sep-91,-0.089498104
Sep-91,-0.094024489
Sep-91,-0.097617023
Sep-91,-0.099080529
Sep-91,-0.099178895
Sep-91,-0.100575351
Sep-91,-0.10730197
Sep-91,-0.10675121
Sep-91,-0.102717221
Sep-91,-0.107661622
Sep-91,-0.105888096
Sep-91,-0.106322328
Sep-91,-0.104181013
Sep-91,-0.102491209
Sep-91,-0.101107817
Sep-91,-0.103929543
Sep-91,-0.101553776
Sep-91,-0.102152425
Sep-91,-0.102812078
Sep-91,-0.103642107
Sep-91,-0.101081499
Oct-91,-0.099302332
Oct-91,-0.100758417
Oct-91,-0.106509752
Oct-91,-0.110469193
Oct-91,-0.114036341
Oct-91,-0.112655703
Oct-91,-0.117823844
Oct-91,-0.113871246
Oct-91,-0.112136128
Oct-91,-0.105439728
Oct-91,-0.098513877
Oct-91,-0.094209524
Oct-91,-0.095269179
Oct-91,-0.094346373
Oct-91,-0.098241321
Oct-91,-0.100973435
Oct-91,-0.101420588
Oct-91,-0.10601732
Oct-91,-0.107941041
Oct-91,-0.101256527
Oct-91,-0.097932745
Oct-91,-0.094723496
Oct-91,-0.09418049
Nov-91,-0.095538397
Nov-91,-0.098059581
Nov-91,-0.100078193
Nov-91,-0.098541918
Nov-91,-0.093418249
Nov-91,-0.09354699
Nov-91,-0.092746809
Nov-91,-0.087597727
Nov-91,-0.086675466
Nov-91,-0.087457927
Nov-91,-0.108781827
Nov-91,-0.106318727
Nov-91,-0.11573679
Nov-91,-0.116789278
Nov-91,-0.114489437
Nov-91,-0.120134551
Nov-91,-0.122612913
Nov-91,-0.11992053
Nov-91,-0.121190865
Nov-91,-0.121292727
Nov-91,-0.122313399
Dec-91,-0.11477045
Dec-91,-0.11469412
Dec-91,-0.115275825
Dec-91,-0.118476379
Dec-91,-0.11644849
Dec-91,-0.118217844
Dec-91,-0.119312834
Dec-91,-0.120361326
Dec-91,-0.115341004
Dec-91,-0.111003069
Dec-91,-0.110501783
Dec-91,-0.113179023
Dec-91,-0.113084072
Dec-91,-0.115093976
Dec-91,-0.110048289
Dec-91,-0.09686386
Dec-91,-0.092145824
Dec-91,-0.092250877
Dec-91,-0.083676789
Dec-91,-0.079852298
Dec-91,-0.067350111
Dec-91,-0.063280595
Jan-92,-0.063433988
Jan-92,-0.064219374
Jan-92,-0.060578018
Jan-92,-0.061843009
Jan-92,-0.061443179
Jan-92,-0.059127222
Jan-92,-0.057667541
Jan-92,-0.061444984
Jan-92,-0.062637175
Jan-92,-0.054050233
Jan-92,-0.052844151
Jan-92,-0.056391567
Jan-92,-0.055280832
Jan-92,-0.060020735
Jan-92,-0.068044642
Jan-92,-0.059621408
Jan-92,-0.062048474
Jan-92,-0.061209526
Jan-92,-0.062715746
Jan-92,-0.06283932
Jan-92,-0.069444737
Jan-92,-0.067355692
Jan-92,-0.070137785
Feb-92,-0.069477322
Feb-92,-0.063194427
Feb-92,-0.062455572
Feb-92,-0.061827764
Feb-92,-0.065662771
Feb-92,-0.06328125
Feb-92,-0.06363095
Feb-92,-0.058146884
Feb-92,-0.06344199
Feb-92,-0.065202481
Feb-92,-0.065662536
Feb-92,-0.073094317
Feb-92,-0.073454697
Feb-92,-0.065445325
Feb-92,-0.068674236
Feb-92,-0.069539515
Feb-92,-0.072622069
Feb-92,-0.065114992
Feb-92,-0.066236337
Feb-92,-0.067544873
Mar-92,-0.067885843
Mar-92,-0.067525427
Mar-92,-0.072622999
Mar-92,-0.077995903
Mar-92,-0.081808567
Mar-92,-0.081563322
Mar-92,-0.078684359
Mar-92,-0.083015861
Mar-92,-0.084218251
Mar-92,-0.081574697
Mar-92,-0.081864841
Mar-92,-0.077525369
Mar-92,-0.077722347
Mar-92,-0.076912588
Mar-92,-0.075303893
Mar-92,-0.077776045
Mar-92,-0.07979631
Mar-92,-0.080981263
Mar-92,-0.081494479
Mar-92,-0.088650897
Mar-92,-0.090212357
Mar-92,-0.089625054
Apr-92,-0.089609307
Apr-92,-0.095426077
Apr-92,-0.095627025
Apr-92,-0.09079765
Apr-92,-0.102060144
Apr-92,-0.108486233
Apr-92,-0.099532252
Apr-92,-0.09435462
Apr-92,-0.092362815
Apr-92,-0.084173988
Apr-92,-0.079073152
Apr-92,-0.08093651
Apr-92,-0.081096466
Apr-92,-0.091141953
Apr-92,-0.091677746
Apr-92,-0.092439668
Apr-92,-0.090899813
Apr-92,-0.094059478
Apr-92,-0.095844785
Apr-92,-0.096786099
Apr-92,-0.092226884
Apr-92,-0.08701185
May-92,-0.089655735
May-92,-0.084122083
May-92,-0.083414435
May-92,-0.082923448
May-92,-0.084362375
May-92,-0.084543622
May-92,-0.082000464
May-92,-0.085133035
May-92,-0.085494465
May-92,-0.090563255
May-92,-0.094411947
May-92,-0.091522584
May-92,-0.087367504
May-92,-0.088018583
May-92,-0.091557836
May-92,-0.0900572
May-92,-0.090532614
May-92,-0.094586106
May-92,-0.093937618
May-92,-0.089282682
May-92,-0.089627332
Jun-92,-0.086993134
Jun-92,-0.091167595
Jun-92,-0.089980555
Jun-92,-0.092174681
Jun-92,-0.092825019
Jun-92,-0.094262797
Jun-92,-0.099712594
Jun-92,-0.104241933
Jun-92,-0.103189003
Jun-92,-0.102124146
Jun-92,-0.102308926
Jun-92,-0.105378003
Jun-92,-0.114818462
Jun-92,-0.117644774
Jun-92,-0.114024327
Jun-92,-0.116040129
Jun-92,-0.114591421
Jun-92,-0.115277494
Jun-92,-0.116748096
Jun-92,-0.116550315
Jun-92,-0.109154445
Jun-92,-0.108736607
Jul-92,-0.102384768
Jul-92,-0.103715489
Jul-92,-0.10385112
Jul-92,-0.102003522
Jul-92,-0.108358461
Jul-92,-0.107898051
Jul-92,-0.102175918
Jul-92,-0.101010791
Jul-92,-0.100667392
Jul-92,-0.096375726
Jul-92,-0.09733931
Jul-92,-0.096658641
Jul-92,-0.100036825
Jul-92,-0.10375001
Jul-92,-0.103251699
Jul-92,-0.107011626
Jul-92,-0.105779406
Jul-92,-0.106244764
Jul-92,-0.106623228
Jul-92,-0.09861237
Jul-92,-0.092431748
Jul-92,-0.090111814
Jul-92,-0.089377574
Aug-92,-0.088169205
Aug-92,-0.08908719
Aug-92,-0.092504526
Aug-92,-0.094879479
Aug-92,-0.09680662
Aug-92,-0.097166887
Aug-92,-0.098289227
Aug-92,-0.099989562
Aug-92,-0.100190281
Aug-92,-0.097677692
Aug-92,-0.096813209
Aug-92,-0.096430517
Aug-92,-0.100528855
Aug-92,-0.100766136
Aug-92,-0.105626462
Aug-92,-0.112410403
Aug-92,-0.112865639
Aug-92,-0.109925615
Aug-92,-0.108937221
Aug-92,-0.107279199
Aug-92,-0.108728816
Sep-92,-0.106259065
Sep-92,-0.103439384
Sep-92,-0.102656064
Sep-92,-0.103783143
Sep-92,-0.104191161
Sep-92,-0.107989602
Sep-92,-0.106079265
Sep-92,-0.10136417
Sep-92,-0.100819929
Sep-92,-0.093127565
Sep-92,-0.10002219
Sep-92,-0.100096484
Sep-92,-0.100516128
Sep-92,-0.097081193
Sep-92,-0.098815361
Sep-92,-0.105054149
Sep-92,-0.105456068
Sep-92,-0.103912707
Sep-92,-0.11022382
Sep-92,-0.108788516
Sep-92,-0.108384841
Sep-92,-0.106803162
Oct-92,-0.109050463
Oct-92,-0.116961019
Oct-92,-0.122503579
Oct-92,-0.122318098
Oct-92,-0.125178998
Oct-92,-0.120683061
Oct-92,-0.127115948
Oct-92,-0.122113275
Oct-92,-0.119538199
Oct-92,-0.119477979
Oct-92,-0.118948439
Oct-92,-0.116619171
Oct-92,-0.1118048
Oct-92,-0.110472529
Oct-92,-0.109915158
Oct-92,-0.110839972
Oct-92,-0.111490827
Oct-92,-0.107369103
Oct-92,-0.107095634
Oct-92,-0.104612374
Oct-92,-0.102654115
Oct-92,-0.104767546
Nov-92,-0.100478876
Nov-92,-0.103685257
Nov-92,-0.107012707
Nov-92,-0.104562005
Nov-92,-0.104885579
Nov-92,-0.103267849
Nov-92,-0.102541197
Nov-92,-0.097110907
Nov-92,-0.096784912
Nov-92,-0.097007312
Nov-92,-0.099981921
Nov-92,-0.102468841
Nov-92,-0.097626559
Nov-92,-0.096484177
Nov-92,-0.092554878
Nov-92,-0.094825266
Nov-92,-0.091117221
Nov-92,-0.088978061
Nov-92,-0.08913269
Nov-92,-0.087714355
Nov-92,-0.086088804
Dec-92,-0.08663732
Dec-92,-0.088012706
Dec-92,-0.087558278
Dec-92,-0.084715377
Dec-92,-0.080742885
Dec-92,-0.079104394
Dec-92,-0.081497512
Dec-92,-0.083095437
Dec-92,-0.084607402
Dec-92,-0.086195735
Dec-92,-0.087033835
Dec-92,-0.089189164
Dec-92,-0.084377243
Dec-92,-0.077188989
Dec-92,-0.078602091
Dec-92,-0.078866471
Dec-92,-0.080326995
Dec-92,-0.07915436
Dec-92,-0.079310984
Dec-92,-0.080233381
Dec-92,-0.080824483
Dec-92,-0.079230629
Dec-92,-0.080986375
Jan-93,-0.081079967
Jan-93,-0.082390599
Jan-93,-0.0841437
Jan-93,-0.083723682
Jan-93,-0.08846231
Jan-93,-0.091142573
Jan-93,-0.088570211
Jan-93,-0.088919758
Jan-93,-0.085692738
Jan-93,-0.081071871
